0.0	0.0	0.0	0.0	0.0	0.0	0.015432703003337041	0.11519777530589545	0.17628075639599555	0.21239065628476084	0.23920400444938822	0.25987897664071186	0.27778509454949946	0.29168676307007785	0.3036400444938821	0.3132480533926585	0.3243911012235817	0.33137397107897665	0.33919822024471635	0.3460925472747497	
0.0	0.0	0.0	0.0	0.0	0.0	0.0033730812013348164	0.10024872080088987	0.162344382647386	0.1914273637374861	0.21919911012235815	0.23982424916573972	0.2591679644048943	0.27037953281423804	0.2838095661846496	0.2932458286985539	0.30285739710789766	0.31101446051167964	0.31607074527252504	0.3242091212458287	
0.0	0.0	0.0	0.0	0.0	0.0	0.0012565072302558398	0.07762313681868743	0.13376774193548388	0.17215038932146828	0.19989588431590657	0.21822202447163513	0.23518665183537263	0.24815483870967742	0.25846763070077866	0.26846451612903227	0.2764987764182425	0.2846536151279199	0.2915368186874305	0.2960120133481646	
0.0	0.0	0.0	0.0	0.0	0.0	0.0001664071190211346	0.014299443826473858	0.10976017797552835	0.1449250278086763	0.17267007786429364	0.1919964404894327	0.20817441601779757	0.22060066740823137	0.23001334816462735	0.23979354838709677	0.25079510567297	0.2554820912124583	0.2619657397107898	0.26675194660734153	
0.0	0.0	0.0	0.0	0.0	0.0	0.00038442714126807564	0.013939043381535038	0.07997552836484983	0.12027408231368188	0.14198442714126808	0.16070255839822026	0.17693748609566184	0.18803692992213572	0.19839733036707452	0.20788075639599557	0.2148516129032258	0.2218309232480534	0.22569032258064517	0.23258020022246942	
0.0	0.0	0.0	0.0	0.0	0.0	5.027808676307007e-05	0.0003368186874304783	0.03579888765294772	0.08570367074527253	0.1104734149054505	0.12473859844271412	0.14023804226918798	0.15251479421579534	0.16058865406006673	0.16900155728587318	0.17744427141268074	0.18086540600667408	0.18578464961067853	0.19105094549499446	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004084983314794215	0.03835283648498332	0.06921512791991101	0.08597864293659621	0.10059532814238042	0.10884805339265852	0.11623804226918799	0.12339755283648499	0.12861535038932148	0.13387853170189098	0.13842758620689655	0.14192525027808675	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024726140155728587	0.04353103448275862	0.05527119021134594	0.06333793103448275	0.0690825361512792	0.07461713014460512	0.07941935483870968	0.08128231368186874	0.08629855394883204	0.08848765294771968	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013214682981090102	0.00250678531701891	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
